!�ڵ�����
N,  1308,    8.31724e-001,    1.37297e+000,    4.89653e-001
N,  1309,    1.40678e+000,    7.73167e-001,    4.89653e-001
N,  1310,    1.60489e+000,   -3.38074e-002,    4.89653e-001
N,  1311,    1.37297e+000,   -8.31724e-001,    4.89653e-001
N,  1312,    7.73167e-001,   -1.40678e+000,    4.89653e-001
N,  1313,   -3.38074e-002,   -1.60489e+000,    4.89653e-001
N,  1314,   -8.31724e-001,   -1.37297e+000,    4.89653e-001
N,  1315,   -1.60489e+000,   -3.38074e-002,    4.89653e-001
N,  1316,   -2.40985e+000,    3.44683e-002,    3.89405e-001
N,  1317,   -2.25273e+000,    8.56608e-001,    3.89405e-001
N,  1318,   -1.82390e+000,    1.57543e+000,    3.89405e-001
N,  1319,   -1.17508e+000,    2.10423e+000,    3.89405e-001
N,  1320,   -3.84522e-001,    2.37923e+000,    3.89405e-001
N,  1321,    4.52412e-001,    2.36726e+000,    3.89405e-001
N,  1322,    1.23478e+000,    2.06976e+000,    3.89405e-001
N,  1323,    1.86821e+000,    1.52262e+000,    3.89405e-001
N,  1324,    2.27631e+000,    7.91829e-001,    3.89405e-001
N,  1325,    2.40985e+000,   -3.44683e-002,    3.89405e-001
N,  1326,    2.25273e+000,   -8.56608e-001,    3.89405e-001
N,  1327,    1.82390e+000,   -1.57543e+000,    3.89405e-001
N,  1328,    1.17508e+000,   -2.10423e+000,    3.89405e-001
N,  1329,    3.84522e-001,   -2.37923e+000,    3.89405e-001
N,  1330,   -4.52412e-001,   -2.36726e+000,    3.89405e-001
N,  1331,   -1.23478e+000,   -2.06976e+000,    3.89405e-001
N,  1332,   -1.86821e+000,   -1.52262e+000,    3.89405e-001
N,  1333,   -2.40985e+000,   -3.44683e-002,    3.89405e-001
N,  1334,   -3.20737e+000,    3.47006e-002,    2.49405e-001
N,  1335,   -3.08910e+000,    8.63647e-001,    2.49405e-001
N,  1336,   -2.76031e+000,    1.63374e+000,    2.49405e-001
N,  1337,   -2.24342e+000,    2.29249e+000,    2.49405e-001
N,  1338,   -1.57363e+000,    2.79501e+000,    2.49405e-001
N,  1339,   -7.96610e-001,    3.10706e+000,    2.49405e-001
N,  1340,    3.47006e-002,    3.20737e+000,    2.49405e-001
N,  1341,    8.63647e-001,    3.08910e+000,    2.49405e-001
N,  1342,    1.63374e+000,    2.76031e+000,    2.49405e-001
N,  1343,    2.29249e+000,    2.24342e+000,    2.49405e-001
N,  1344,    2.79501e+000,    1.57363e+000,    2.49405e-001
N,  1345,    3.10706e+000,    7.96610e-001,    2.49405e-001
N,  1346,    3.20737e+000,   -3.47006e-002,    2.49405e-001
N,  1347,    3.08910e+000,   -8.63647e-001,    2.49405e-001
N,  1348,    2.76031e+000,   -1.63374e+000,    2.49405e-001
N,  1349,    2.24342e+000,   -2.29249e+000,    2.49405e-001
N,  1350,    1.57363e+000,   -2.79501e+000,    2.49405e-001
N,  1351,    7.96610e-001,   -3.10706e+000,    2.49405e-001
N,  1352,   -3.47006e-002,   -3.20737e+000,    2.49405e-001
N,  1353,   -8.63647e-001,   -3.08910e+000,    2.49405e-001
N,  1354,   -1.63374e+000,   -2.76031e+000,    2.49405e-001
N,  1355,   -2.29249e+000,   -2.24342e+000,    2.49405e-001
N,  1356,   -2.79501e+000,   -1.57363e+000,    2.49405e-001
N,  1357,   -3.20737e+000,   -3.47006e-002,    2.49405e-001
N,  1358,   -3.99634e+000,    3.48083e-002,    7.00000e-002
N,  1359,   -3.90177e+000,    8.64934e-001,    7.00000e-002
N,  1360,   -3.63668e+000,    1.65726e+000,    7.00000e-002
N,  1361,   -3.21265e+000,    2.37715e+000,    7.00000e-002
N,  1362,   -2.64821e+000,    2.99315e+000,    7.00000e-002
N,  1363,   -1.96803e+000,    3.47834e+000,    7.00000e-002
N,  1364,   -1.20183e+000,    3.81150e+000,    7.00000e-002
N,  1365,   -3.83114e-001,    3.97809e+000,    7.00000e-002
N,  1366,    4.52349e-001,    3.97081e+000,    7.00000e-002
N,  1367,    1.26804e+000,    3.78999e+000,    7.00000e-002
N,  1368,    2.02832e+000,    3.44353e+000,    7.00000e-002
N,  1369,    2.69994e+000,    2.94657e+000,    7.00000e-002
N,  1370,    3.25357e+000,    2.32083e+000,    7.00000e-002
N,  1371,    3.66500e+000,    1.59366e+000,    7.00000e-002
N,  1372,    3.91625e+000,    7.96838e-001,    7.00000e-002
N,  1373,    3.99634e+000,   -3.48083e-002,    7.00000e-002
N,  1374,    3.90177e+000,   -8.64934e-001,    7.00000e-002
N,  1375,    3.63668e+000,   -1.65726e+000,    7.00000e-002
N,  1376,    3.21265e+000,   -2.37715e+000,    7.00000e-002
N,  1377,    2.64821e+000,   -2.99315e+000,    7.00000e-002
N,  1378,    1.96803e+000,   -3.47834e+000,    7.00000e-002
N,  1379,    1.20183e+000,   -3.81150e+000,    7.00000e-002
N,  1380,    3.83114e-001,   -3.97809e+000,    7.00000e-002
N,  1381,   -4.52349e-001,   -3.97081e+000,    7.00000e-002
N,  1382,   -1.26804e+000,   -3.78999e+000,    7.00000e-002
N,  1383,   -2.02832e+000,   -3.44353e+000,    7.00000e-002
N,  1384,   -2.69994e+000,   -2.94657e+000,    7.00000e-002
N,  1385,   -3.25357e+000,   -2.32083e+000,    7.00000e-002
N,  1386,   -3.66500e+000,   -1.59366e+000,    7.00000e-002
N,  1387,   -3.99634e+000,   -3.48083e-002,    7.00000e-002
N,  1388,   -8.48095e-001,    0.00000e+000,    5.47097e-001
N,  1389,   -8.31073e-001,    3.16074e-002,    5.47668e-001
N,  1390,   -4.42909e-001,    7.03927e-001,    5.47668e-001
N,  1391,   -4.24047e-001,    7.34472e-001,    5.47097e-001
N,  1392,   -3.88164e-001,    7.35534e-001,    5.47668e-001
N,  1393,    3.88164e-001,    7.35534e-001,    5.47668e-001
N,  1394,    4.24047e-001,    7.34472e-001,    5.47097e-001
N,  1395,    4.42909e-001,    7.03927e-001,    5.47668e-001
N,  1396,    8.31073e-001,    3.16074e-002,    5.47668e-001
N,  1397,    8.48095e-001,    1.39537e-016,    5.47097e-001
N,  1398,    8.31073e-001,   -3.16074e-002,    5.47668e-001
N,  1399,    4.42909e-001,   -7.03927e-001,    5.47668e-001
N,  1400,    4.24047e-001,   -7.34472e-001,    5.47097e-001
N,  1401,    3.88164e-001,   -7.35534e-001,    5.47668e-001
N,  1402,   -3.88164e-001,   -7.35534e-001,    5.47668e-001
N,  1403,   -4.24047e-001,   -7.34472e-001,    5.47097e-001
N,  1404,   -4.42909e-001,   -7.03927e-001,    5.47668e-001
N,  1405,   -8.31073e-001,   -3.16074e-002,    5.47668e-001
N,  1406,   -1.65736e+000,    0.00000e+000,    4.84771e-001
N,  1407,   -1.63974e+000,    3.24685e-002,    4.86029e-001
N,  1408,   -1.44047e+000,    8.07922e-001,    4.85201e-001
N,  1409,   -1.41992e+000,    8.43523e-001,    4.85201e-001
N,  1410,   -8.47987e-001,    1.40382e+000,    4.86029e-001
N,  1411,   -8.28681e-001,    1.43532e+000,    4.84771e-001
N,  1412,   -7.91750e-001,    1.43629e+000,    4.86029e-001
N,  1413,   -2.05546e-002,    1.65144e+000,    4.85201e-001
N,  1414,    2.05546e-002,    1.65144e+000,    4.85201e-001
N,  1415,    7.91750e-001,    1.43629e+000,    4.86029e-001
N,  1416,    8.28681e-001,    1.43532e+000,    4.84771e-001
N,  1417,    8.47987e-001,    1.40382e+000,    4.86029e-001
N,  1418,    1.41992e+000,    8.43523e-001,    4.85201e-001
N,  1419,    1.44047e+000,    8.07922e-001,    4.85201e-001
N,  1420,    1.63974e+000,    3.24685e-002,    4.86029e-001
N,  1421,    1.65736e+000,    8.80901e-016,    4.84771e-001
N,  1422,    1.63974e+000,   -3.24685e-002,    4.86029e-001
N,  1423,    1.44047e+000,   -8.07922e-001,    4.85201e-001
N,  1424,    1.41992e+000,   -8.43523e-001,    4.85201e-001
N,  1425,    8.47987e-001,   -1.40382e+000,    4.86029e-001
N,  1426,    8.28681e-001,   -1.43532e+000,    4.84771e-001
N,  1427,    7.91750e-001,   -1.43629e+000,    4.86029e-001
N,  1428,    2.05546e-002,   -1.65144e+000,    4.85201e-001
N,  1429,   -2.05546e-002,   -1.65144e+000,    4.85201e-001
N,  1430,   -7.91750e-001,   -1.43629e+000,    4.86029e-001
N,  1431,   -8.28681e-001,   -1.43532e+000,    4.84771e-001
N,  1432,   -8.47987e-001,   -1.40382e+000,    4.86029e-001
N,  1433,   -1.41992e+000,   -8.43523e-001,    4.85201e-001
N,  1434,   -1.44047e+000,   -8.07922e-001,    4.85201e-001
N,  1435,   -1.63974e+000,   -3.24685e-002,    4.86029e-001
N,  1436,   -2.46253e+000,    0.00000e+000,    3.82284e-001
N,  1437,   -2.44377e+000,    3.37117e-002,    3.84315e-001
N,  1438,   -2.31636e+000,    8.26575e-001,    3.82629e-001
N,  1439,   -2.29492e+000,    8.63931e-001,    3.83432e-001
N,  1440,   -1.89564e+000,    1.55549e+000,    3.83432e-001
N,  1441,   -1.87402e+000,    1.59274e+000,    3.82629e-001
N,  1442,   -1.25108e+000,    2.09951e+000,    3.84315e-001
N,  1443,   -1.23126e+000,    2.13261e+000,    3.82284e-001
N,  1444,   -1.19269e+000,    2.13323e+000,    3.84315e-001
N,  1445,   -4.42345e-001,    2.41931e+000,    3.82629e-001
N,  1446,   -3.99273e-001,    2.41942e+000,    3.83432e-001
N,  1447,    3.99273e-001,    2.41942e+000,    3.83432e-001
N,  1448,    4.42345e-001,    2.41931e+000,    3.82629e-001
N,  1449,    1.19269e+000,    2.13323e+000,    3.84315e-001
N,  1450,    1.23126e+000,    2.13261e+000,    3.82284e-001
N,  1451,    1.25108e+000,    2.09951e+000,    3.84315e-001
N,  1452,    1.87402e+000,    1.59274e+000,    3.82629e-001
N,  1453,    1.89564e+000,    1.55549e+000,    3.83432e-001
N,  1454,    2.29492e+000,    8.63931e-001,    3.83432e-001
N,  1455,    2.31636e+000,    8.26575e-001,    3.82629e-001
N,  1456,    2.44377e+000,    3.37117e-002,    3.84315e-001
N,  1457,    2.46253e+000,    2.18066e-016,    3.82284e-001
N,  1458,    2.44377e+000,   -3.37117e-002,    3.84315e-001
N,  1459,    2.31636e+000,   -8.26575e-001,    3.82629e-001
N,  1460,    2.29492e+000,   -8.63931e-001,    3.83432e-001
N,  1461,    1.89564e+000,   -1.55549e+000,    3.83432e-001
N,  1462,    1.87402e+000,   -1.59274e+000,    3.82629e-001
N,  1463,    1.25108e+000,   -2.09951e+000,    3.84315e-001
N,  1464,    1.23126e+000,   -2.13261e+000,    3.82284e-001
N,  1465,    1.19269e+000,   -2.13323e+000,    3.84315e-001
N,  1466,    4.42345e-001,   -2.41931e+000,    3.82629e-001
N,  1467,    3.99273e-001,   -2.41942e+000,    3.83432e-001
N,  1468,   -3.99273e-001,   -2.41942e+000,    3.83432e-001
N,  1469,   -4.42345e-001,   -2.41931e+000,    3.82629e-001
N,  1470,   -1.19269e+000,   -2.13323e+000,    3.84315e-001
N,  1471,   -1.23126e+000,   -2.13261e+000,    3.82284e-001
N,  1472,   -1.25108e+000,   -2.09951e+000,    3.84315e-001
N,  1473,   -1.87402e+000,   -1.59274e+000,    3.82629e-001
N,  1474,   -1.89564e+000,   -1.55549e+000,    3.83432e-001
N,  1475,   -2.29492e+000,   -8.63931e-001,    3.83432e-001
N,  1476,   -2.31636e+000,   -8.26575e-001,    3.82629e-001
N,  1477,   -2.44377e+000,   -3.37117e-002,    3.84315e-001
N,  1478,   -3.26160e+000,    0.00000e+000,    2.39890e-001
N,  1479,   -3.24153e+000,    3.51239e-002,    2.42774e-001
N,  1480,   -3.15180e+000,    8.31331e-001,    2.40181e-001
N,  1481,   -3.12937e+000,    8.70072e-001,    2.41857e-001
N,  1482,   -2.82998e+000,    1.60713e+000,    2.40925e-001
N,  1483,   -2.80681e+000,    1.64727e+000,    2.40925e-001
N,  1484,   -2.31819e+000,    2.27508e+000,    2.41857e-001
N,  1485,   -2.29586e+000,    2.31388e+000,    2.40181e-001
N,  1486,   -1.65118e+000,    2.78969e+000,    2.42774e-001
N,  1487,   -1.63080e+000,    2.82463e+000,    2.39890e-001
N,  1488,   -1.59035e+000,    2.82481e+000,    2.42774e-001
N,  1489,   -8.55947e-001,    3.14521e+000,    2.40181e-001
N,  1490,   -8.11181e-001,    3.14515e+000,    2.41857e-001
N,  1491,   -2.31746e-002,    3.25440e+000,    2.40925e-001
N,  1492,    2.31746e-002,    3.25440e+000,    2.40925e-001
N,  1493,    8.11181e-001,    3.14515e+000,    2.41857e-001
N,  1494,    8.55947e-001,    3.14521e+000,    2.40181e-001
N,  1495,    1.59035e+000,    2.82481e+000,    2.42774e-001
N,  1496,    1.63080e+000,    2.82463e+000,    2.39890e-001
N,  1497,    1.65118e+000,    2.78969e+000,    2.42774e-001
N,  1498,    2.29586e+000,    2.31388e+000,    2.40181e-001
N,  1499,    2.31819e+000,    2.27508e+000,    2.41857e-001
N,  1500,    2.80681e+000,    1.64727e+000,    2.40925e-001
N,  1501,    2.82998e+000,    1.60713e+000,    2.40925e-001
N,  1502,    3.12937e+000,    8.70072e-001,    2.41857e-001
N,  1503,    3.15180e+000,    8.31331e-001,    2.40181e-001
N,  1504,    3.24153e+000,    3.51239e-002,    2.42774e-001
N,  1505,    3.26160e+000,   -8.25127e-016,    2.39890e-001
N,  1506,    3.24153e+000,   -3.51239e-002,    2.42774e-001
N,  1507,    3.15180e+000,   -8.31331e-001,    2.40181e-001
N,  1508,    3.12937e+000,   -8.70072e-001,    2.41857e-001
N,  1509,    2.82998e+000,   -1.60713e+000,    2.40925e-001
N,  1510,    2.80681e+000,   -1.64727e+000,    2.40925e-001
N,  1511,    2.31819e+000,   -2.27508e+000,    2.41857e-001
N,  1512,    2.29586e+000,   -2.31388e+000,    2.40181e-001
N,  1513,    1.65118e+000,   -2.78969e+000,    2.42774e-001
N,  1514,    1.63080e+000,   -2.82463e+000,    2.39890e-001
N,  1515,    1.59035e+000,   -2.82481e+000,    2.42774e-001
N,  1516,    8.55947e-001,   -3.14521e+000,    2.40181e-001
N,  1517,    8.11181e-001,   -3.14515e+000,    2.41857e-001
N,  1518,    2.31746e-002,   -3.25440e+000,    2.40925e-001
N,  1519,   -2.31746e-002,   -3.25440e+000,    2.40925e-001
N,  1520,   -8.11181e-001,   -3.14515e+000,    2.41857e-001
N,  1521,   -8.55947e-001,   -3.14521e+000,    2.40181e-001
N,  1522,   -1.59035e+000,   -2.82481e+000,    2.42774e-001
N,  1523,   -1.63080e+000,   -2.82463e+000,    2.39890e-001
N,  1524,   -1.65118e+000,   -2.78969e+000,    2.42774e-001
N,  1525,   -2.29586e+000,   -2.31388e+000,    2.40181e-001
N,  1526,   -2.31819e+000,   -2.27508e+000,    2.41857e-001
N,  1527,   -2.80681e+000,   -1.64727e+000,    2.40925e-001
N,  1528,   -2.82998e+000,   -1.60713e+000,    2.40925e-001
N,  1529,   -3.12937e+000,   -8.70072e-001,    2.41857e-001
N,  1530,   -3.15180e+000,   -8.31331e-001,    2.40181e-001
N,  1531,   -3.24153e+000,   -3.51239e-002,    2.42774e-001
N,  1532,   -3.47471e+000,   -3.11905e-001,    5.28752e-001
N,  1533,   -3.43279e+000,   -8.31448e-001,    3.87778e-001
N,  1534,   -3.31621e+000,   -1.13954e+000,    4.68239e-001
N,  1535,   -3.12981e+000,   -1.61434e+000,    4.19734e-001
N,  1536,   -2.96296e+000,   -1.90332e+000,    4.19734e-001
N,  1537,   -2.64497e+000,   -2.30216e+000,    4.68239e-001
N,  1538,   -2.43645e+000,   -2.55716e+000,    3.87778e-001
N,  1539,   -2.00747e+000,   -2.85324e+000,    5.28752e-001
N,  1540,   -1.76792e+000,   -3.06212e+000,    3.76539e-001
N,  1541,   -1.46724e+000,   -3.16514e+000,    5.28752e-001
N,  1542,   -9.96342e-001,   -3.38861e+000,    3.87778e-001
N,  1543,   -6.71241e-001,   -3.44169e+000,    4.68239e-001
N,  1544,   -1.66843e-001,   -3.51766e+000,    4.19734e-001
N,  1545,    1.66843e-001,   -3.51766e+000,    4.19734e-001
N,  1546,    6.71241e-001,   -3.44169e+000,    4.68239e-001
N,  1547,    9.96342e-001,   -3.38861e+000,    3.87778e-001
N,  1548,    1.46724e+000,   -3.16514e+000,    5.28752e-001
N,  1549,    1.76792e+000,   -3.06212e+000,    3.76539e-001
N,  1550,    2.00747e+000,   -2.85324e+000,    5.28752e-001
N,  1551,    2.43645e+000,   -2.55716e+000,    3.87778e-001
N,  1552,    2.64497e+000,   -2.30216e+000,    4.68239e-001
N,  1553,    2.96296e+000,   -1.90332e+000,    4.19734e-001
N,  1554,    3.12981e+000,   -1.61434e+000,    4.19734e-001
N,  1555,    3.31621e+000,   -1.13954e+000,    4.68239e-001
N,  1556,    3.43279e+000,   -8.31448e-001,    3.87778e-001
N,  1557,    3.47471e+000,   -3.11905e-001,    5.28752e-001
N,  1558,    3.53583e+000,    3.22949e-016,    3.76539e-001
N,  1559,    3.47471e+000,    3.11905e-001,    5.28752e-001
N,  1560,    3.43279e+000,    8.31448e-001,    3.87778e-001
N,  1561,    3.31621e+000,    1.13954e+000,    4.68239e-001
N,  1562,    3.12981e+000,    1.61434e+000,    4.19734e-001
N,  1563,    2.96296e+000,    1.90332e+000,    4.19734e-001
N,  1564,    2.64497e+000,    2.30216e+000,    4.68239e-001
N,  1565,    2.43645e+000,    2.55716e+000,    3.87778e-001
N,  1566,    2.00747e+000,    2.85324e+000,    5.28752e-001
N,  1567,    1.76792e+000,    3.06212e+000,    3.76539e-001
N,  1568,    1.46724e+000,    3.16514e+000,    5.28752e-001
N,  1569,    9.96342e-001,    3.38861e+000,    3.87778e-001
N,  1570,    6.71241e-001,    3.44169e+000,    4.68239e-001
N,  1571,    1.66843e-001,    3.51766e+000,    4.19734e-001
N,  1572,   -1.66843e-001,    3.51766e+000,    4.19734e-001
N,  1573,   -6.71241e-001,    3.44169e+000,    4.68239e-001
N,  1574,   -9.96342e-001,    3.38861e+000,    3.87778e-001
N,  1575,   -1.46724e+000,    3.16514e+000,    5.28752e-001
N,  1576,   -1.76792e+000,    3.06212e+000,    3.76539e-001
N,  1577,   -2.00747e+000,    2.85324e+000,    5.28752e-001
N,  1578,   -2.43645e+000,    2.55716e+000,    3.87778e-001
N,  1579,   -2.64497e+000,    2.30216e+000,    4.68239e-001
N,  1580,   -2.96296e+000,    1.90332e+000,    4.19734e-001
N,  1581,   -3.12981e+000,    1.61434e+000,    4.19734e-001
N,  1582,   -3.31621e+000,    1.13954e+000,    4.68239e-001
N,  1583,   -3.43279e+000,    8.31448e-001,    3.87778e-001
N,  1584,   -3.47471e+000,    3.11905e-001,    5.28752e-001
N,  1585,   -3.53583e+000,    0.00000e+000,    3.76539e-001
N,  1586,   -2.66487e+000,   -3.01424e-001,    6.75641e-001
N,  1587,   -2.59410e+000,   -8.28249e-001,    5.50871e-001
N,  1588,   -2.46304e+000,   -1.12025e+000,    6.01772e-001
N,  1589,   -2.20168e+000,   -1.57293e+000,    6.01772e-001
N,  1590,   -2.01434e+000,   -1.83244e+000,    5.50871e-001
N,  1591,   -1.59348e+000,   -2.15714e+000,    6.75641e-001
N,  1592,   -1.36481e+000,   -2.36392e+000,    5.32399e-001
N,  1593,   -1.07140e+000,   -2.45856e+000,    6.75641e-001
N,  1594,   -5.79768e-001,   -2.66068e+000,    5.50871e-001
N,  1595,   -2.61354e-001,   -2.69318e+000,    6.01772e-001
N,  1596,    2.61354e-001,   -2.69318e+000,    6.01772e-001
N,  1597,    5.79768e-001,   -2.66068e+000,    5.50871e-001
N,  1598,    1.07140e+000,   -2.45856e+000,    6.75641e-001
N,  1599,    1.36481e+000,   -2.36392e+000,    5.32399e-001
N,  1600,    1.59348e+000,   -2.15714e+000,    6.75641e-001
N,  1601,    2.01434e+000,   -1.83244e+000,    5.50871e-001
N,  1602,    2.20168e+000,   -1.57293e+000,    6.01772e-001
N,  1603,    2.46304e+000,   -1.12025e+000,    6.01772e-001
N,  1604,    2.59410e+000,   -8.28249e-001,    5.50871e-001
N,  1605,    2.66487e+000,   -3.01424e-001,    6.75641e-001
N,  1606,    2.72963e+000,   -2.27843e-016,    5.32399e-001
N,  1607,    2.66487e+000,    3.01424e-001,    6.75641e-001
N,  1608,    2.59410e+000,    8.28249e-001,    5.50871e-001
N,  1609,    2.46304e+000,    1.12025e+000,    6.01772e-001
N,  1610,    2.20168e+000,    1.57293e+000,    6.01772e-001
N,  1611,    2.01434e+000,    1.83244e+000,    5.50871e-001
N,  1612,    1.59348e+000,    2.15714e+000,    6.75641e-001
N,  1613,    1.36481e+000,    2.36392e+000,    5.32399e-001
N,  1614,    1.07140e+000,    2.45856e+000,    6.75641e-001
N,  1615,    5.79768e-001,    2.66068e+000,    5.50871e-001
N,  1616,    2.61354e-001,    2.69318e+000,    6.01772e-001
N,  1617,   -2.61354e-001,    2.69318e+000,    6.01772e-001
N,  1618,   -5.79768e-001,    2.66068e+000,    5.50871e-001
N,  1619,   -1.07140e+000,    2.45856e+000,    6.75641e-001
N,  1620,   -1.36481e+000,    2.36392e+000,    5.32399e-001
N,  1621,   -1.59348e+000,    2.15714e+000,    6.75641e-001
N,  1622,   -2.01434e+000,    1.83244e+000,    5.50871e-001
N,  1623,   -2.20168e+000,    1.57293e+000,    6.01772e-001
N,  1624,   -2.46304e+000,    1.12025e+000,    6.01772e-001
N,  1625,   -2.59410e+000,    8.28249e-001,    5.50871e-001
N,  1626,   -2.66487e+000,    3.01424e-001,    6.75641e-001
N,  1627,   -2.72963e+000,    0.00000e+000,    5.32399e-001
N,  1628,   -1.84430e+000,   -2.90025e-001,    7.76205e-001
N,  1629,   -1.71951e+000,   -8.14101e-001,    6.83880e-001
N,  1630,   -1.56479e+000,   -1.08209e+000,    6.83880e-001
N,  1631,   -1.17332e+000,   -1.45220e+000,    7.76205e-001
N,  1632,   -9.58332e-001,   -1.65988e+000,    6.47981e-001
N,  1633,   -6.70982e-001,   -1.74222e+000,    7.76205e-001
N,  1634,   -1.54725e-001,   -1.89619e+000,    6.83880e-001
N,  1635,    1.54725e-001,   -1.89619e+000,    6.83880e-001
N,  1636,    6.70982e-001,   -1.74222e+000,    7.76205e-001
N,  1637,    9.58332e-001,   -1.65988e+000,    6.47981e-001
N,  1638,    1.17332e+000,   -1.45220e+000,    7.76205e-001
N,  1639,    1.56479e+000,   -1.08209e+000,    6.83880e-001
N,  1640,    1.71951e+000,   -8.14101e-001,    6.83880e-001
N,  1641,    1.84430e+000,   -2.90025e-001,    7.76205e-001
N,  1642,    1.91666e+000,    6.80916e-016,    6.47981e-001
N,  1643,    1.84430e+000,    2.90025e-001,    7.76205e-001
N,  1644,    1.71951e+000,    8.14101e-001,    6.83880e-001
N,  1645,    1.56479e+000,    1.08209e+000,    6.83880e-001
N,  1646,    1.17332e+000,    1.45220e+000,    7.76205e-001
N,  1647,    9.58332e-001,    1.65988e+000,    6.47981e-001
N,  1648,    6.70982e-001,    1.74222e+000,    7.76205e-001
N,  1649,    1.54725e-001,    1.89619e+000,    6.83880e-001
N,  1650,   -1.54725e-001,    1.89619e+000,    6.83880e-001
N,  1651,   -6.70982e-001,    1.74222e+000,    7.76205e-001
N,  1652,   -9.58332e-001,    1.65988e+000,    6.47981e-001
N,  1653,   -1.17332e+000,    1.45220e+000,    7.76205e-001
N,  1654,   -1.56479e+000,    1.08209e+000,    6.83880e-001
N,  1655,   -1.71951e+000,    8.14101e-001,    6.83880e-001
N,  1656,   -1.84430e+000,    2.90025e-001,    7.76205e-001
N,  1657,   -1.91666e+000,    0.00000e+000,    6.47981e-001
N,  1658,   -1.00944e+000,   -2.75678e-001,    8.20633e-001
N,  1659,   -7.43466e-001,   -7.36364e-001,    8.20633e-001
N,  1660,   -5.49481e-001,   -9.51728e-001,    7.22998e-001
N,  1661,   -2.65977e-001,   -1.01204e+000,    8.20633e-001
N,  1662,    2.65977e-001,   -1.01204e+000,    8.20633e-001
N,  1663,    5.49481e-001,   -9.51728e-001,    7.22998e-001
N,  1664,    7.43466e-001,   -7.36364e-001,    8.20633e-001
N,  1665,    1.00944e+000,   -2.75678e-001,    8.20633e-001
N,  1666,    1.09896e+000,    3.93348e-016,    7.22998e-001
N,  1667,    1.00944e+000,    2.75678e-001,    8.20633e-001
N,  1668,    7.43466e-001,    7.36364e-001,    8.20633e-001
N,  1669,    5.49481e-001,    9.51728e-001,    7.22998e-001
N,  1670,    2.65977e-001,    1.01204e+000,    8.20633e-001
N,  1671,   -2.65977e-001,    1.01204e+000,    8.20633e-001
N,  1672,   -5.49481e-001,    9.51728e-001,    7.22998e-001
N,  1673,   -7.43466e-001,    7.36364e-001,    8.20633e-001
N,  1674,   -1.00944e+000,    2.75678e-001,    8.20633e-001
N,  1675,   -1.09896e+000,    0.00000e+000,    7.22998e-001
N,  1676,   -3.97083e+000,   -2.77528e-001,    2.78114e-001
N,  1677,   -3.74042e+000,   -1.36155e+000,    2.78114e-001
N,  1678,   -3.37560e+000,   -2.10947e+000,    2.78114e-001
N,  1679,   -2.86325e+000,   -2.76520e+000,    2.78114e-001
N,  1680,   -2.22576e+000,   -3.30008e+000,    2.78114e-001
N,  1681,   -1.49100e+000,   -3.69072e+000,    2.78114e-001
N,  1682,   -6.91073e-001,   -3.92007e+000,    2.78114e-001
N,  1683,    1.39057e-001,   -3.97809e+000,    2.78114e-001
N,  1684,    9.63109e-001,   -3.86225e+000,    2.78114e-001
N,  1685,    1.74507e+000,   -3.57760e+000,    2.78114e-001
N,  1686,    2.45076e+000,   -3.13660e+000,    2.78114e-001
N,  1687,    3.04934e+000,   -2.55852e+000,    2.78114e-001
N,  1688,    3.51465e+000,   -1.86862e+000,    2.78114e-001
N,  1689,    3.82636e+000,   -1.09705e+000,    2.78114e-001
N,  1690,    3.97083e+000,   -2.77528e-001,    2.78114e-001
N,  1691,    3.94176e+000,    5.54119e-001,    2.78114e-001
N,  1692,    3.74042e+000,    1.36155e+000,    2.78114e-001
N,  1693,    3.37560e+000,    2.10947e+000,    2.78114e-001
N,  1694,    2.86325e+000,    2.76520e+000,    2.78114e-001
N,  1695,    2.22576e+000,    3.30008e+000,    2.78114e-001
N,  1696,    1.49100e+000,    3.69072e+000,    2.78114e-001
N,  1697,    6.91073e-001,    3.92007e+000,    2.78114e-001
N,  1698,   -1.39057e-001,    3.97809e+000,    2.78114e-001
N,  1699,   -9.63109e-001,    3.86225e+000,    2.78114e-001
N,  1700,   -1.74507e+000,    3.57760e+000,    2.78114e-001
N,  1701,   -2.45076e+000,    3.13660e+000,    2.78114e-001
N,  1702,   -3.04934e+000,    2.55852e+000,    2.78114e-001
N,  1703,   -3.51465e+000,    1.86862e+000,    2.78114e-001
N,  1704,   -3.82636e+000,    1.09705e+000,    2.78114e-001
N,  1705,   -3.97083e+000,    2.77528e-001,    2.78114e-001
N,  1706,   -3.17544e+000,   -2.77229e-001,    4.58647e-001
N,  1707,   -2.88863e+000,   -1.34763e+000,    4.58647e-001
N,  1708,   -2.44141e+000,   -2.04935e+000,    4.58647e-001
N,  1709,   -1.82781e+000,   -2.61140e+000,    4.58647e-001
N,  1710,   -1.08965e+000,   -2.99549e+000,    4.58647e-001
N,  1711,   -2.77229e-001,   -3.17544e+000,    4.58647e-001
N,  1712,    5.54082e-001,   -3.13899e+000,    4.58647e-001
N,  1713,    1.34763e+000,   -2.88863e+000,    4.58647e-001
N,  1714,    2.04935e+000,   -2.44141e+000,    4.58647e-001
N,  1715,    2.61140e+000,   -1.82781e+000,    4.58647e-001
N,  1716,    2.99549e+000,   -1.08965e+000,    4.58647e-001
N,  1717,    3.17544e+000,   -2.77229e-001,    4.58647e-001
N,  1718,    3.13899e+000,    5.54082e-001,    4.58647e-001
